"Uniprot_ID","Protein_names","Gene_names","pVal","WT_Relative_amplitudes","Means","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3","logbase","CKO_logbase","CKO_means"
"A0A087WNV1","Arf-GAP domain and FG repeat-containing protein 1","Agfg1",0.0191269998651115,0.137049504240974,133020.02545057,6,12,24,138805.138239579,139553.468998538,138713.532923515,145638.278864964,139587.723102596,138416.461835543,130195.407001892,134312.493734037,131453.484750421,137368.401153106,130899.433560683,126647.391695352,120933.833997388,123592.143884934,130971.176157969,130548.096328875,132879.464876607,140496.936131798,127689.297496436,132387.668459822,129201.371102525,129522.234296957,128656.87115987,134010.301060273,5.12391702659121,5.07561269797717,119018.013688781
"A0A087WR24","alpha-1,2-Mannosidase;ER degradation-enhancing alpha-mannosidase-like protein 3","Edem3",0.0118852581052723,0.0996055702507803,129496.413217981,9,15,24,122673.354498837,123673.860639288,131041.457448997,129343.532735278,134124.59218156,126476.996049279,129369.381968492,127857.065350983,132584.684137015,137217.151973001,139880.337239603,131855.800031674,129867.963280202,129622.056609294,125566.495109765,126130.330590131,126521.030940701,127209.124718039,134430.294768147,127917.616118173,131944.942351211,131889.454165295,123874.281422759,126842.112903812,5.11225773952761,5.11886823164693,131482.584319081
"A0A0A0MQD1","Tudor domain-containing protein 7","Tdrd7",0.00366318366726206,0.109091809911969,270888.238292449,15,15,24,244022.113432798,263658.51236943,255696.250034805,260086.67737523,267836.110611429,273278.602767849,273157.084797693,274563.92515227,268063.772960156,257301.274201247,280608.235922089,270379.915996112,282360.877697549,276011.235990522,275973.957408512,265487.092836767,268269.646507133,268776.076477092,269422.23483409,289363.434268835,289773.794950364,277854.923204122,282243.157192786,267128.812029897,5.43279014879257,5.3747400806361,236995.489523631
"A0A0A0MQD7","Ral GTPase-activating protein subunit alpha-2","Ralgapa2",0.00270190432285782,0.444298354072581,20592.6974686981,24,12,24,22016.8880039598,18664.2821288781,18658.9905639286,18586.9172842534,21106.2697922704,19255.4345972443,20759.6822609969,22341.811850563,23676.3247849281,19531.578243373,15671.9766762355,18633.9156213189,21592.6859650853,18149.581899046,21722.5432178242,25708.7299132462,20341.5045711273,20624.211985263,21786.909065264,21507.0830929779,20390.3075448345,19693.9869300132,22049.5989202802,21753.5243358415,4.31371323923772,4.36330152282105,23083.492777496
"A0A0A6YVU8","Proteasomal ubiquitin receptor ADRM1","Gm9774;Adrm1",0.0135739999042727,0.128610891767515,314865.914544738,9,12,24,324300.472415069,315347.119738168,332521.432002092,352648.69565455,312617.57912609,315795.123548017,296235.41999715,299539.542322948,327628.149370572,294380.903272675,320238.676601849,298121.259913532,305126.757592773,310180.505626001,307737.285504894,309334.095112046,333689.506315299,330578.997864789,324418.28448202,331556.877109443,330078.746651643,317790.245621308,272162.749942727,294753.52328805,5.49812564912066,5.45782290216282,286961.016562033
"A0A0A6YW06","Protein enabled homolog","Enah",0.0442401584856647,0.124014005277604,337295.75031816,9,9,24,346598.278155551,330046.637206457,352621.90400018,335837.571569389,343100.474299436,334252.289287087,333457.330806131,339622.775842057,351080.083147631,334881.796154692,344176.424780062,333080.214023683,341352.983021502,325547.26302316,335566.053665292,309167.98044642,352323.368339983,340521.710469222,340279.980034648,336453.578108749,345014.132425122,324554.730546936,334553.413406599,331007.03487585,5.52801086942816,5.56808060290073,369896.82442508
"A0A0A6YY83","","Pcdh7",0.029283003136243,0.0951306161964322,575863.921294851,24,9,24,524518.652950443,548267.103314144,543478.289603089,546962.41750833,554680.448992545,541890.298780262,582053.779759147,587437.798344653,610121.833311188,595634.30703095,579497.941272387,573561.231014877,606691.841813977,586508.493658271,600501.815232946,615971.065386161,581849.651144328,587294.580250247,564211.845001064,569869.599385938,573195.651357907,578003.428075843,586436.871793167,582095.16609456,5.76031987020661,5.65356878872536,450369.31048686
"A0A0F7DDK0","","",0.0260236226386263,0.345556855582894,50365.6492792498,21,12,24,51067.0865190985,51824.7733886009,51100.6513520003,44713.4754048397,48241.9380215297,52232.7663163818,52209.3811788668,55590.7184623202,45177.6541078583,47847.4721250825,38305.7226604403,47936.720977598,46104.5551338073,51154.361813244,49002.0591277364,50181.0197943129,50956.7244652615,54263.6483624719,43301.3100960546,57718.1778630575,50765.2587972386,56479.2557442205,59187.6481766433,53413.2028133293,4.70213443694821,4.7642594689143,58111.1498460699
"A0A0G2JEP4","Leucine-rich repeat flightless-interacting protein 2","Lrrfip2",0.00721907775566076,0.11243443742396,160970.305927824,15,9,24,165044.647905702,156571.499206188,161366.371604541,162710.447220865,162884.457873165,162322.994918078,160930.914588613,155764.171000606,156690.886630936,159298.788787967,165051.982829483,165478.570359685,162633.767310657,159267.900431879,161566.67558221,152236.177428526,170341.873443889,160501.584667024,159506.593380437,161914.185917057,165542.382397334,152541.614824974,164194.075866259,158924.77809169,5.20674576944133,5.16416682751107,145937.474886493
"A0A0R4IZZ6","Formin-binding protein 4","Fnbp4",0.0221652870693087,0.170685020008246,78601.8201964998,12,9,24,82009.3318204722,76090.4173224528,74757.9324695005,80999.6537527309,80116.4133505926,77728.7302984626,74488.5474417495,73629.9163065693,85068.1931027955,83906.2487489102,85588.411173579,84027.4935423268,77687.5093312641,74317.0830552635,73721.279542029,74858.9674038777,77877.4841731526,79867.6273374109,78289.5318096211,77546.1516865916,82452.1395530498,76124.087108501,76873.393655593,78417.1407294994,4.89543260319135,4.89594123938763,78693.9308572334
"Q8BNY0","Follistatin","Fst",0.0390596988601314,0.232583812289722,40298.8083580512,21,6,24,36333.3797119215,39641.8535969379,38185.9098295523,36462.3063540118,42226.6976048377,40233.2101331714,42407.7564925907,44275.6990478444,37119.1257592449,34821.4260847047,39185.140691763,39160.1575295998,38898.2013184165,39058.0002800117,41444.8848209026,40819.3275440715,37180.5955719757,44197.2141849557,40718.9418575068,42227.3456475771,41912.8698756829,42991.0945289065,45135.1587076652,42535.1034193768,4.60529220417649,4.65615763295142,45306.1994933095
"A0A0R4J034","Pyridoxal-dependent decarboxylase domain-containing protein 1","Pdxdc1",0.000946290597502686,0.067371599228102,1138861.21994943,9,15,24,1169184.31821674,1116693.58347242,1159747.17999026,1133585.95486618,1177351.62693641,1129632.25562634,1140716.57491122,1104945.22114434,1161113.57934538,1153679.85326584,1174693.41766654,1156136.27380015,1159001.05282384,1143744.87298261,1125223.46320893,1115038.1641152,1101467.31528109,1115768.92288857,1136114.79012746,1132631.50558848,1157130.88196758,1144235.17899701,1124438.69830094,1100394.5932627,6.05647080477944,6.0175838808199,1041319.21143245
"A0A0R4J050","Aminoacylase-1","Acy1",0.0476797206792196,0.0830783892132306,440617.477199318,15,9,24,426923.526761159,421533.225198346,432794.607798844,429169.269573677,445374.504913575,428853.013586952,434821.026904853,431020.253762511,440931.20597878,442236.634345327,459192.047945848,456878.318102626,450305.987741333,441714.422064921,424564.702833772,429732.547500361,445351.771906821,441392.365185983,450338.442773872,445936.409565019,456445.266284639,448492.999244223,449889.752983356,440927.149826842,5.64406171955258,5.58018586379268,380352.139733283
"A0A0R4J206","Molybdopterin synthase catalytic subunit","Mocs2",0.0127513332434077,0.158311183782851,65724.7649193875,12,18,24,64504.0865293286,61763.1230131482,66738.5216486196,67088.1790168386,64595.8413575334,67506.8651335909,61760.8349552847,63808.908719204,67573.3896794993,63127.2536258332,71689.4231509883,67435.6443479625,71006.8578631961,64797.0104890735,65580.5257402035,60778.5723780031,60639.2367591858,62997.266345282,69477.2804258253,69514.4853097867,65904.3763361954,65851.4234878168,66307.5379247558,66947.7138281448,4.8177290414213,4.84607336291604,70157.3801313844
"A0A0R4J250","Etoposide-induced protein 2.4","Ei24",0.00511297649713709,0.64530407186021,25274.6666615857,24,12,24,26952.0358459454,23800.71095638,21198.4521928321,18148.4122209891,20849.352009606,18976.5972284475,23761.4624109194,29738.0376989731,27597.3683570785,27455.6037644599,21727.2204169377,17309.9732407019,26024.307931737,28162.919630975,26564.6372608956,33409.9456262416,25367.2111481305,27318.7094707206,24610.9567225645,27332.4965612139,27192.717735907,28782.1087823058,27309.8506827638,27000.9119813319,4.40268543654836,4.38360697113367,24188.3904914198
"A0A0R4J259","Heterogeneous nuclear ribonucleoprotein Q","Syncrip",0.00209051900478085,0.197058157268745,19959.5529159908,6,6,24,20836.5469063685,20962.6524901484,20592.3848270251,18708.9008228092,20095.7142898242,17998.4357207423,20150.9601702507,21248.6520981038,19475.0071490262,21072.2171008602,21769.7286897547,18845.4633434345,18348.346267023,19186.8899831678,20907.9007270709,19136.8968577572,20429.0684791107,21824.9702258205,18127.7516827994,18801.0623982324,20171.0303860491,20759.4300166876,19273.0743755433,20306.1849761695,4.30015080908098,4.26331917613535,18336.6154055508
"A0A0R4J2B6","Retinoblastoma-binding protein 5","Rbbp5",0.00924961567214477,0.145891242063968,140951.255911957,12,9,24,145135.3160812,137383.930055187,151775.264891246,148271.672395491,143657.76639447,141383.416558432,140473.163045818,137126.846163249,142290.486258232,153113.884007651,143959.0448958,142339.93688338,138716.688049879,142871.736128522,134182.32671755,135879.148139528,136519.635664612,142184.904205017,126982.980767518,148329.654013143,137353.982683022,136891.565612195,133844.859186426,142161.933089402,5.14906894990044,5.08688465668142,122147.520816098
"A0A0U1RPD7","Casein kinase I isoform gamma-1","Csnk1g1",0.0175736876888385,0.147638990924249,37661.1470643604,9,9,24,37140.315726925,39221.0166047708,38745.9150133023,33005.1335774192,39537.6249436424,35459.3981162381,37339.9611771102,39379.6325176379,39390.2312620227,38659.1052866371,37698.9924966034,36006.0233408108,37673.8213955775,37097.0079969391,38135.7796679399,37532.5824048688,38524.5583611761,37545.0909618633,40996.2280847149,37426.6059957222,37014.1608831041,35683.9512087792,37668.2469002161,36986.145620628,4.57589354340597,4.5536249481988,35778.7322563979
"A0A0U1RQ91","","Ino80e",0.0027329521220291,0.222803089897752,16950.6369873469,3,15,24,18227.4022849195,17565.5717835586,15309.0408987095,14652.3176717396,18271.191984405,15766.4670000348,15664.4582473426,16376.7740924319,19018.5953984016,17965.4510963894,19179.1429569432,18931.7453647419,16684.8040863425,15572.0780757854,17567.237943138,16730.55906624,18539.3209066386,17316.2525035214,17334.5988415904,16424.3442098998,15971.6864633971,15549.3524123742,16319.9407783567,15876.9536294227,4.22918602318168,4.15705605884081,14356.7473864965
"Q3UG15","Disintegrin and metalloproteinase domain-containing protein 9","Adam9",0.0439611526874622,0.134162955438046,342322.655602818,21,18,24,344047.814928612,355414.231547269,353177.538421311,334504.841763045,321295.122385928,313404.548929467,348868.025952637,354797.437240746,345846.563368628,341888.449685316,334018.506601748,333766.085466672,348692.921763013,363686.813031788,354381.93648279,362378.978656923,329253.793134231,341216.429639854,325209.066764455,343079.831984975,328525.26485622,346417.287914166,346033.743720302,345838.500227532,5.53443564257256,5.52272950297694,333218.805311825
"A0A1B0GT05","BET1-like protein","Bet1l",0.00282111186790101,0.212178334959614,69809.7097959766,24,9,24,66649.5327231208,67572.4035421082,64389.9937811705,62904.869667125,64351.9870313684,66169.1404448093,70280.0464947188,75296.55671778,67379.0961529869,72418.2492905994,65187.9282234548,65823.9782577922,68744.2233531711,70574.0644392446,67909.663570329,72516.5730771665,66786.3804370507,74677.0450280758,64878.5440938063,77240.2461872168,67417.4151493952,83158.0118715214,74774.8311470276,78332.2544223994,4.84391583261651,4.76506424697486,58218.9337071805
"A0A1D5RLL3","Protein EFR3 homolog A","Efr3a",0.0431899996954131,0.14034887434899,235402.402658025,24,9,24,222347.757440962,230945.148762542,233827.122336566,231003.581196356,218161.640838295,223252.200174364,230377.627270895,246867.651050059,253141.886346829,234233.315463701,226737.331440846,231839.091194792,242789.92112498,243337.410837287,231969.673386179,250292.476756468,238987.601046695,242017.431915477,226592.252001695,239021.787927561,229380.27419145,236337.304741003,237386.325369287,248810.85097831,5.37181089119984,5.44016984880363,275530.606894684
"A1L0U3","Histone H3;Histone H3.2","Hist1h3e;Hist2h3b;Hist1h3b",0.0192212209096671,0.29111057129089,782651.216636004,18,9,24,655791.0731266,908320.962206969,775627.973596692,706293.306627071,824187.343837842,894413.645812719,791556.672476985,756442.609019534,732959.501263872,665743.476892103,784729.635838271,811751.566434844,793672.031994342,816787.216883327,860942.461447215,810194.025258678,712947.606529261,807373.431597669,754532.219488989,772338.128700512,672105.224472008,1002606.76000371,680248.33335688,792063.992398005,5.89356826469243,5.92696417618077,845209.12318836
"A2A6Q5","Cell division cycle protein 27 homolog","Cdc27",0.000951753854989182,0.124763106605893,63926.1152911176,24,9,24,63590.1890580887,67461.8553093189,59805.4188132431,60839.6206582153,62830.4187135637,63681.6433399759,65355.3596476561,66381.086921104,67156.9536019644,61381.6414372082,61502.48025685,62161.523661451,68448.6724519982,62589.655566909,66233.9130711552,65126.9045721188,63699.1488332005,62619.352528018,60277.2726300278,64813.3963578868,61936.6660724165,66858.0582879337,64974.1693350612,64501.3658614582,4.80567831371132,4.80411655343796,63696.6443336557
"A2A9I0","Golgi SNAP receptor complex member 2","Gosr2",0.0027329521220291,0.223924349375194,151910.498219921,24,9,24,135662.019847536,156357.133467152,151659.99237542,143556.080460804,151015.026119331,149646.123545867,153686.744915745,160644.05856473,146217.481353856,146722.570852262,140678.85081625,147470.875016705,147257.018521704,148168.639700514,154582.732498932,158024.879053748,155858.30573955,154317.720808821,134194.455277856,159099.048205208,151806.36322573,173768.549515622,166087.463032633,159369.824362127,5.18158778809212,5.17242112139946,148737.720512214
"A2A9Q2","Nardilysin","Nrd1",0.0395102153742563,0.0505570221325485,1025911.57376701,9,12,24,1055934.5293474,1050589.37211756,1052042.98148037,1039989.78946731,1049059.25581895,1034902.80059519,1016794.74326865,1018057.49295238,1018393.88008103,1014899.49692189,1059498.92703924,1046911.08378606,1046626.19910297,1031175.30777538,1007908.3411439,1014855.04800771,1000073.02371644,1045149.84105513,1000270.7120016,1023429.75875104,984432.823880062,1013543.81922945,989448.884639809,1007889.65822877,6.01110992931378,6.00447763449507,1010363.46700737
"A2A9W7","ADP-ribosylation factor-binding protein GGA3","Gga3",0.0114165657182895,0.190702489766144,25139.6568468944,6,15,24,23225.3725122563,26347.1954792322,24080.6363293186,28105.2194297033,22276.3376672365,25538.1915678325,23634.5984557875,24208.2712220705,27124.4626927458,27744.5035291622,27867.8605374848,26462.590072276,26508.5208205299,25050.0198013251,23115.4076839127,24106.1305849904,25814.239813911,25272.7665938755,25270.0908902008,23952.7130953719,25666.5296782502,24633.9393704595,22895.4209065136,24450.7455910191,4.40035934532618,4.3050420054667,20185.6159186168
"A2ACC6","Ral GTPase-activating protein subunit beta","Ralgapb",0.0492723213779756,0.152422768026663,97571.2072775662,3,9,24,100476.773684944,97307.9406398101,96902.2287620928,99226.6399543973,96251.5887857994,97558.3599171026,105891.473861721,101446.780809804,98683.9209681618,91716.7018663348,99810.3417953972,89971.6468412511,102574.484913903,97295.3552867439,97926.5689265456,98632.4535649895,99641.9161192553,97403.0762192286,93036.3574732328,94146.5165770556,94965.1893994869,96762.6886032496,98210.398909972,95869.5707811101,4.98932167867798,5.02231843698812,105273.348484849
"A2AEM2","Chloride channel CLIC-like protein 1","Clcc1",0.00519765857683682,0.307926497963048,27421.0215247609,24,9,24,26295.8945839729,30323.0215179331,26955.9493868298,24060.6524355144,26728.8271322278,25815.7381732824,30292.4828460946,30344.9025123219,27440.154185579,26693.1672384318,24332.1727136629,26951.8841886962,28581.3366965936,30656.1239765971,29974.9328009906,32352.3264142444,24663.0235754832,26275.1012633157,24203.418692419,27797.4606976607,24585.7227466327,28075.3020006705,26826.6131768656,27878.3076382414,4.4380836296768,4.48666629842993,30666.6473049801
"A2AII0","Growth/differentiation factor 6","Gdf6",0.00606770969015427,0.348411503600538,14917.0987949158,21,15,24,10605.1403108629,17313.6295646989,11619.2442752749,10913.2447703366,11854.7191388985,13361.7370144881,15794.5243146338,16937.6713355403,15518.1142670128,14095.1000077196,14271.1070320689,13421.0622890535,14840.4484133836,16503.4136494274,16878.5639175189,16383.2945780716,16241.9219885444,15978.1700889772,13766.8079095388,15805.310163454,14699.6395190377,17454.1915800524,17197.2089749932,16556.1059743923,4.17368436604037,4.13582571570951,13671.8006010589
"A2ALW5","DnaJ homolog subfamily C member 25","Dnajc25",0.00711757580594961,0.222289770046621,72820.1865970668,24,12,24,70554.5878579153,77541.3302627145,69522.9295792743,62784.2581918845,63018.153227169,61623.7596589948,72815.9600291691,76519.863154824,74279.3039464002,70582.8872137858,69318.5575914018,66125.9909123237,73268.7989494666,69815.3108573798,76378.942361019,80426.7250662374,75598.0209130352,74761.7308885244,72270.2958090276,76173.9747183049,73090.7238438584,81780.6352224899,80547.9636357906,78883.7744386112,4.86225178745116,4.73435354251396,54244.2292219783
"I7HJQ8","CD99 antigen-like protein 2","Cd99l2",0.038253999730223,0.203179320989044,72287.6135996298,18,9,24,67080.3054988616,75351.5959623614,62764.5597471241,72028.7850348884,70977.4120108889,76737.80917407,68654.2599097195,69149.2459534855,69272.9201905531,68502.5594487306,74633.8163432951,70505.6282757522,79636.6250731164,77767.0664962195,77445.8547688738,76965.2930652556,65784.3853827717,74253.9586136516,70577.8606023002,71230.1708262686,73383.2527054996,72132.5489584362,74135.8522492141,75930.9600997766,4.85906388780383,4.89589500953994,78685.5544790692
"F8VPR2","Formin-like protein 2","Fmnl2",0.0320282846802657,0.234712384799756,27564.4944021006,24,15,24,28328.2951373745,26859.691224586,29939.9340649817,23437.6558866009,23994.9932145809,25890.2246037024,28604.5527396701,29174.3502411688,28495.6720752317,27466.3338309655,30010.0473008256,28939.0792525981,28380.2802103956,29405.6398831012,30583.3365661875,31309.855000841,25368.7103929902,28141.3153696008,24842.5594885022,25360.7951477722,24924.9851685294,27212.9426501687,25164.2790418821,29712.3371581573,4.4403500309023,4.54942792941372,35434.6322105072
"A2AR02","Peptidyl-prolyl cis-trans isomerase G","Ppig",0.00862963155933052,0.133822950466245,144219.917680656,6,15,24,148640.019719979,158043.877341374,155786.689650155,161714.032807641,153889.168934301,152409.055078039,137054.780180144,148670.78464568,149894.231133926,144142.079576962,148166.644185117,134373.199472497,144546.895203151,139181.286867709,132004.926871316,137485.420413322,144852.128286837,143074.740750482,142605.120971155,142674.313806948,137790.573122141,133677.97816889,132425.47313874,138174.604009242,5.15902524333386,5.16639045625997,146686.60470695
"A2ARA0","Tissue factor pathway inhibitor","Tfpi",0.000305920643905057,0.219955477195827,57651.7602971086,21,12,24,64156.5844125001,57387.4439746547,54919.5760977575,54386.8957344215,56319.2057694771,57716.2122334611,61186.0223037519,60878.1618401186,56121.7370511661,57481.640508434,53021.4498948195,57472.9308511848,58671.4517797262,53513.3767620443,64463.307131057,58597.3102448364,57206.9992736954,53992.4478807181,54720.1354043887,57108.1258676932,57973.1136021585,55683.9779684392,59263.6469912456,61400.493552857,4.76081257226644,4.65696781775443,45390.7979751903
"A2BDX3","Adenylyltransferase and sulfurtransferase MOCS3;Molybdopterin-synthase adenylyltransferase;Molybdopterin-synthase sulfurtransferase","Mocs3",0.038530909299227,0.0599555861783788,189895.338457651,15,12,24,186385.694415362,192346.288767486,178861.880016131,195279.790749475,193855.47052961,190466.785102412,183066.866307058,192990.216375293,186816.924581936,192851.159111536,189609.438543429,191339.572165013,193615.57176857,191275.829924827,193717.912805054,188923.339839828,189217.889729024,191469.400915185,183501.963108961,187363.712686895,192697.085282044,191320.216942541,191144.405717321,189370.707598639,5.27851430382618,5.24239493369859,174741.047057413
"A2CG63-2","AT-rich interactive domain-containing protein 4B","Arid4b",0.0145749944091962,0.122127551954626,94344.3462136983,9,12,24,99629.5606872967,90068.5680185217,96223.8046161487,93909.523605593,95384.914234157,92683.1540541796,90553.3450811042,90512.2682193447,93965.3488147562,91196.6112867234,94029.5932060196,95057.9201464757,93390.0844199099,92653.8428031915,91889.4702740165,93063.232333341,99549.9871511364,103668.724897523,96024.3511546322,98246.9946496016,96880.0092635183,89665.4890762961,90505.9109808089,95511.6001544622,4.97471587925703,4.95948014151855,91091.979873757
"A2RS58","Crk-like protein","Crkl",0.0291250065127405,0.0569664253718222,523619.778500805,12,12,24,519083.115971645,492470.859482087,515538.820592801,536765.588463632,513956.418005468,530854.939236465,505526.392093014,509121.275839563,535082.807932668,523156.307197167,532972.658507613,535620.517262824,520507.423880739,522097.596887158,523630.45710159,512741.154082404,529277.706525255,514342.609549351,532156.184320133,536297.109762524,534080.626487198,527182.51508021,542185.184109404,522226.4156484,5.71901604263718,5.68913812401063,488807.796173603
"A6H630","Protein-glutamate O-methyltransferase","Armt1",0.0400822274503332,0.12568023312224,223855.358390026,18,9,24,220362.047295192,211916.709729992,217089.340983854,226808.399888481,227611.924236811,215875.286519137,228727.306149444,206026.00917351,215709.617211506,223624.401072692,218186.354747549,236444.403269413,227879.792742015,238480.038617391,216609.737011563,236611.152632941,224530.673649112,218148.346263448,227313.454242881,227928.504732558,226843.904289077,229752.380728174,227742.431644698,222306.384529183,5.34996749448166,5.31261776063534,205408.192324182
"B1ATC3","Trinucleotide repeat-containing gene 6C protein","Tnrc6c",0.00721907775566076,0.734089668293359,14610.1616112402,12,9,24,16172.4021900255,13421.401414483,14766.7736092156,13294.5954116042,13357.7743020532,12924.9895921153,12653.7851278549,14939.7673555223,13123.1299297109,15083.3932941162,15064.8713401114,16164.132894876,14495.1393968184,15714.5209681347,11030.424866137,13014.7179591356,22038.6514461431,15828.7620498998,16059.4664273395,17408.6133632405,16367.9118736327,14806.8428014483,10544.4155817054,12367.395474441,4.16465501993715,4.08707764537344,12220.1811924219
"B2MWM9","Calreticulin","Calr",0.00319616601846799,0.111666970112664,8321123.62445118,9,15,24,8683850.99542952,8551864.91354431,8600171.50152582,8584547.5500091,8472737.14211536,8474993.33509109,8162457.03091489,8188110.0187486,8336392.23631009,8348850.70727541,8638280.15175797,8211106.95377159,8286133.44622324,7946550.64270475,8290204.80636166,8111326.79696731,8285151.56974355,8098078.45401002,8870789.92113268,8142364.74330558,8417716.94407095,7730483.8071988,8224968.02419799,8049835.294418,6.9201819742415,6.93170351197502,8544831.67538048
"B2RQZ0","Intraflagellar transport protein 57 homolog","Ift57",0.0224463762846337,0.433582677097706,8981.79188277288,12,12,24,9302.37613711949,8630.39141796807,9053.49006100779,9154.45078929505,8940.26848883383,7993.02899116518,7880.05235861409,8055.92527170737,9012.02908892682,7855.43587743316,10740.3322916972,12030.6396368928,8469.80031562545,11987.0648408117,9812.53350577435,8588.23735213768,8938.25193456684,8915.91101670115,9148.7354920454,9365.9777211463,7747.43683156505,8461.63595254044,8027.76104730541,7451.23876566838,3.95336298779968,3.96118439157086,9145.01435589435
"B2RRR9","Alpha-(1,3)-fucosyltransferase 11","Fut11",0.0463010336417066,0.103414462890064,136254.753476074,9,15,24,137619.935968638,132406.168853249,137472.760246002,138362.061601226,141969.957114549,138637.655549855,141076.521504902,137756.416054806,129962.342388615,139468.679615026,142620.515119545,140041.54733271,138581.1480019,132116.610107014,135598.147813243,128790.504654295,133250.455417406,140048.431300534,138161.286429836,135645.053230224,135685.598448992,135914.624926496,129056.322182388,129871.339564326,5.13435166230588,5.19961241759259,158347.939900271
"B2RSU7","","Gcc2",0.0493926570963459,0.0596682200726123,559565.940060152,12,9,24,539125.860888999,551060.505420638,561570.306827473,579303.355478084,564570.46646655,563181.377555331,562349.493820974,570589.532394151,576643.259257036,564187.572782697,574792.162676655,568295.797916197,561161.218380291,541547.038784183,547588.507802435,556466.444465774,553097.978544655,571925.784203282,557459.16134711,563697.292514898,561260.106689012,558934.167066885,540402.616968794,540372.553191541,5.74785127177028,5.71889068258097,523468.656313434
"B2RT97","26S proteasome non-ATPase regulatory subunit 13","Psmd13",0.0111424294736927,0.0714061032484421,1007704.23022759,9,15,24,1029603.08147139,1000679.63176208,1025278.35892895,1021234.0453163,1018375.09217347,1015743.24648484,995453.616842659,984290.635145766,1034418.3252355,1040568.28889259,1046668.51643172,1035199.90867058,999815.672497005,996117.377287827,973214.174995652,972474.775623081,1015646.23228402,996553.211691423,989639.924091206,990151.116175296,1016182.55976304,984228.385414653,1012871.13132181,990494.216961402,6.00333308168393,6.0211955265624,1050015.05640582
"B2RUC7","Serine-threonine kinase receptor-associated protein","Strap",0.00413088731804647,0.0654236849932007,1332288.36220801,9,12,24,1355928.24480652,1347187.60279886,1357427.47312866,1425170.715924,1334634.1498602,1396432.38322978,1321731.87176024,1335232.12500846,1321050.72966519,1302733.327974,1340087.98194094,1336317.12453417,1336864.07711564,1314167.57691291,1287157.50596114,1280454.74162459,1300294.66936368,1325586.25877338,1362656.20316472,1329078.7872636,1332262.3496467,1297517.17411324,1312913.48150111,1322034.13692061,6.12459823426509,6.11628026938878,1307014.08987818
"B2RVQ7","Zinc finger protein 706","Zfp706;Znf706",0.00389267637364884,0.198372887452832,50990.5160532472,3,15,24,54899.6532155045,55773.9980743167,55034.1969991903,53563.3748910021,50067.2051028717,49842.8153879142,49003.5055660432,50701.2673858642,56218.1041799411,52894.5918032118,51067.3373732271,51020.0581699945,46614.2747296635,46762.1576871803,54192.9756240742,50996.8128034455,52264.6053952283,47363.5063840994,48723.1850899771,47423.5741373626,49291.9961683884,48415.2300741278,52119.5745388426,49518.3844964608,4.70748940729878,4.59422478823576,39284.8218682857
"B7ZWI2","SAP domain-containing ribonucleoprotein","1110005A23Rik;Sarnp",0.0222253435017521,0.0783054710851318,652468.587348369,3,15,24,682107.449934145,675442.838055758,674250.626375985,694471.999447659,654563.817526392,660388.251186585,641591.106578667,654358.227580385,682278.604154772,677220.906434559,663946.484837452,642704.168622487,632379.194481022,630848.495919816,657505.046295947,622312.126436043,651491.062342129,641405.760814139,649835.244831229,649652.806574794,636998.160644941,619066.722697561,632296.342887237,632130.651701163,5.81455960770433,5.78826555719417,614137.415777156
"B7ZNH7","","Col14a1",0.0354151654569402,0.106339046622559,497178.880565192,6,15,24,527940.990179671,544011.179509368,535498.284281077,527871.36647457,533856.804728082,510649.0150519,501679.370214569,504908.895616293,538688.322402132,545914.474711796,534566.924795031,537968.754198969,502296.836373818,479251.051944423,488361.096144664,482686.528335793,462855.722006051,480153.255121478,454519.794230863,459925.751687928,458067.782557456,453311.385502377,446399.989518654,420909.557977648,5.69651267216429,5.24404972253255,175408.131575113
"B9EIV8","Solute carrier family 12 member 7","Slc12a7",0.00469465935972358,0.12947839287964,145961.277999248,6,9,24,146104.125364869,155563.76582979,152305.113229738,141592.003091098,136555.06375136,134896.946233041,143320.727597797,148294.981941546,150348.90909444,150333.33825602,141896.649017892,138393.236425452,138149.177177864,144450.552612607,148122.592300646,150153.378930542,143399.479073615,149174.0209677,142744.627417138,152270.61784774,146619.65447871,147203.356177692,143643.122498352,157535.232666298,5.16423765727956,5.17517701315151,149684.562785959
"B9EJ80","","Pdzd8",0.00259882928841841,0.145140143671844,102019.586191121,24,12,24,104206.460148118,107015.450462918,105340.676504422,93957.2446062437,99778.6688032752,95190.5090376018,103569.17726964,108286.182994031,99765.7565604663,97111.5198548716,99445.5363113444,97507.4196897665,105860.952952807,107123.678796689,106620.521328987,108889.3403474,99967.1106383939,99535.1398893695,96672.4998652048,105949.448763191,98617.4912181753,100712.59641414,99993.6804038489,107353.005725992,5.00868355762609,4.96688587422956,92658.6299053677
