"Uniprot_ID","Protein_names","Gene_names","pVal","WT_Relative_amplitudes","phase","peak.shape","period","X1.WT1","X2.WT1","X3.WT1","X4.WT1","X5.WT1","X6.WT1","X7.WT1","X8.WT1","X9.WT2","X10.WT2","X11.WT2","X12.WT2","X13.WT2","X14.WT2","X15.WT2","X16.WT2","X17.WT3","X18.WT3","X19.WT3","X20.WT3","X21.WT3","X22.WT3","X23.WT3","X24.WT3"
"Q80UY2","E3 ubiquitin-protein ligase KCMF1","Kcmf1",0.0402634359043506,0.155813967162383,6,18,24,77634.5712357863,72009.8352230441,74958.3463774139,76882.910018756,72479.3791190387,77688.2617795139,69786.1871982571,72431.0449925237,81543.9852171831,82241.1910722636,80590.1364237224,80357.8874748698,79416.4899638207,78590.9488724582,76541.0378107489,72670.1271864064,79085.4703533692,82356.6354896462,76742.0199268099,76441.9365834058,78312.3445248712,73573.5583973766,70662.7859288688,75458.5087120912
"Q80WJ7","Protein LYRIC","Mtdh",0.0329433785282733,0.182267625618694,24,15,24,481462.758350137,521548.727817471,502971.171937168,457022.955147588,440462.562035844,444024.733700286,481023.549793138,527755.708416217,520734.032400587,502625.25618508,503003.317281474,472413.965043484,543866.452222021,514342.324037067,545441.331145124,544964.634018379,504159.258312193,524589.992487451,480876.04227684,521252.61107174,472148.755575971,512567.684527957,522720.038608477,515846.497844797
"Q80X32","UPF0461 protein C5orf24 homolog","",0.00255663263028529,0.197125341524284,21,9,24,41310.4003144305,40932.1733446757,43264.4657472939,44886.0906711476,41323.1247807861,44593.7067192255,44715.6491226443,43697.9786897681,41163.2771020835,36561.3264898755,41300.9934677345,38217.1369111601,42099.0148074224,40551.6754086035,43935.1522728972,37967.039889777,40845.7874738202,38989.117392992,41141.1760030978,41696.1714393401,41236.9640765495,45210.6440504442,44528.7479509964,43837.6788834093
"Q80Y55","BSD domain-containing protein 1","Bsdc1",0.024696328548173,0.106833935727337,24,12,24,26509.074482151,30423.2067428837,29291.7768390219,28982.0953889631,29852.4506316,30750.7119192889,30316.4631105408,32649.4452247689,31886.7966533067,30763.9835333543,31764.2502213261,29783.5376661719,30615.6249340852,30898.6032604132,31932.0507159634,30184.4601612903,31960.3913270692,31123.0678259933,29760.0113220917,31055.5347014288,30475.2295453487,32052.2662447667,31503.5614741252,32364.4908761942
"Q80YX1","Tenascin","Tnc",0.00012970710260945,0.199574987406174,24,12,24,1168249.6765841,1242216.71415153,1244148.89759019,1127426.96888729,1126140.58290745,1125724.84767224,1255991.60233038,1282264.72070943,1300449.42446366,1200886.13175873,1167313.31171952,1137205.21932889,1186266.0172519,1206321.6278569,1353950.02865616,1380336.86465169,1240403.2206066,1256027.1134285,1215357.34747158,1211170.11084314,1215086.36929086,1300130.97639572,1313498.91422424,1354900.93394881
"Q810B6","Rabankyrin-5","Ankfy1",0.0332153537610982,0.120778350990552,12,9,24,470933.662170715,498497.100993792,470046.504959745,527065.610319955,479664.342890299,503419.678606681,456967.428247103,507332.539397675,510734.613232709,503132.275667488,515899.744168572,500726.950787053,512177.340329087,485658.250916233,476817.223690098,494335.8683275,488330.54468335,478267.927915287,500421.351222455,498777.301409034,491280.028352333,487683.344641693,478057.027028079,480619.873834981
"Q8BG30","Negative elongation factor A","Nelfa",0.0331001620235009,0.20533450330859,12,18,24,39037.1926149118,40809.861922082,44400.3607124566,43079.0836449973,42969.8304852415,44824.940207753,41869.5580114479,45499.8157861882,46067.5340818384,42232.5954594845,45983.1970785412,47100.5828940004,45884.0807780831,45694.666288245,43010.9830390989,46118.3908586332,39498.7618109186,43326.8612062009,45221.2388102548,48950.8799447131,50347.4919046113,49345.9241588747,44516.6078995982,43463.2574530241
"Q8BGD5","Carnitine O-palmitoyltransferase 1, brain isoform","Cpt1c",0.0316685392677379,0.180109913924735,24,12,24,50097.3340526808,53187.6047480064,53721.077391696,52629.5072602167,51017.6552034278,48960.27525736,53132.1077510978,56184.491364935,54629.4558412902,52636.7333315116,49153.8231373607,47887.4078080624,54230.6601534624,53462.1060247654,53886.1123901343,54359.2983427764,53765.6836121218,50858.6048871013,47624.2632428102,52606.6398415926,48990.7426470358,57581.0416749044,53225.240373288,52773.4552510062
"Q8BGT0","Osteopetrosis-associated transmembrane protein 1","Ostm1",0.0493877692178203,0.233049034788083,21,12,24,47931.8172894645,44969.4572735428,46235.4146985045,47019.1427485281,45402.6656953264,47239.9100921941,48024.0952803361,46971.4874777423,49929.034642344,48518.8558693919,46848.3265875927,44810.9502777933,41915.0525230265,52760.8425264919,48338.7245676248,46441.6770696908,47929.6636183052,45921.5366923383,46782.3526849723,51549.7168816651,53869.7774270166,54745.7930095471,55072.6867870616,53554.7282811219
"Q8BMF6","Semaphorin-3D","Sema3d",0.000911100737430633,0.160105716339024,24,15,24,77638.2103639765,84135.1405842957,71920.5407177264,77965.0530735018,74751.3813148231,76649.10354168,76656.3593377304,84979.9880915093,84847.7610843906,87084.3770496345,79197.7043268345,80967.7476913986,79843.4318645422,81129.9464973783,88253.9140584015,85535.7490085708,84321.8849522969,82369.8245514646,76501.2033153923,72477.6518863894,72378.3284775149,73548.2837563239,79124.1282084602,84990.0668468323
"Q8BH59","Calcium-binding mitochondrial carrier protein Aralar1","Slc25a12",0.0156586667730891,0.125145217539456,21,18,24,908032.936227578,985179.552272972,955101.862048587,889436.875730592,905446.285108042,896972.245353171,986934.423312108,962924.928215629,942768.37030626,925476.484848515,934417.752514334,900069.779936145,948470.362135825,969052.321866887,992726.137935956,1024862.2338924,949159.621183938,982571.649663781,921583.975001364,1007261.4172741,920022.245606708,1048784.89131707,997010.194643851,1010610.44665023
"Q8BH79","Anoctamin-10","Ano10",0.0301980969842506,0.239919494688607,21,15,24,272855.980102132,305454.422586085,284996.311387261,244394.435391489,253631.413791156,250526.748741024,282654.469829418,295574.672206375,294130.069757044,293457.730432962,267672.801192553,267974.388835512,308073.539508927,298090.903095054,313938.855819989,341570.135824039,302039.717553222,298014.168403704,283321.609910076,299211.478158876,297692.266128398,320204.097029738,329644.84467347,304004.100829741
"Q8BHS3","Pre-mRNA-splicing factor RBM22","Rbm22",0.0018882107139956,0.104450757366607,3,18,24,384415.957784967,381848.812595932,372477.191781889,392114.43139107,382850.899563904,377547.76397961,376764.446073146,384168.270443885,405225.954930388,395123.890090669,377853.512528285,382079.876082432,365000.268086477,371105.112664229,370741.353483261,379950.474162288,393611.527055092,392592.368411494,368815.009215001,388581.307146433,368748.299564725,374574.137019404,339579.589547908,365806.039861265
"Q8BK30","NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial","Ndufv3",0.001215581441357,0.224610781915639,12,6,24,53697.7346826924,49483.9175997561,55428.5372018011,60446.8496201056,46614.7548148027,52663.3904241774,48081.4374712668,48021.2919292985,52846.4620516003,58540.0110627423,55847.5241038476,53666.2917419475,50567.1884088535,48076.2877788221,52096.1022144048,52329.9553344812,53025.8341825543,50364.4096450721,58601.7868301405,55370.0767160645,54156.8699311506,50026.5255670997,51991.7543277052,50111.3350633946
"Q8BK77","Torsin-1A-interacting protein 2, isoform IFRG15","Tor1aip2",0.0101745772393593,0.121791092890049,12,15,24,50678.2892271246,55829.1019928613,67931.9684808838,55325.3621258888,53470.3900885114,55436.0935135647,52444.6867850428,50874.0348650932,49394.8373008052,53989.9066700561,50407.67515516,53353.3229258787,54178.7581932376,50285.056013754,53314.6507475846,50317.2840724527,49969.47667101,52167.7951364141,49625.818447669,55575.4804677389,53706.1036397305,51219.0472926077,57583.0153693823,50655.2667002826
"Q8BM72","Heat shock 70 kDa protein 13","Hspa13",0.0407219997128181,0.200945219909025,24,9,24,201302.613238573,227207.084112238,214500.598216746,207823.807694975,202070.287692392,220314.731477882,212966.273878026,234310.980316038,200864.43078753,200329.543693383,191514.752224371,197845.077020322,208945.614484852,200733.351801267,220005.805744834,211569.96773049,207804.472620059,221841.907068547,207126.02833014,219256.112223059,215986.400898726,227276.163743943,224081.279254205,228758.616766908
"Q8BMK4","Cytoskeleton-associated protein 4","Ckap4",0.00255648824856854,0.184189269804809,24,15,24,2564917.68012496,2830581.84513367,2649291.87633351,2368650.19885021,2339378.93542793,2333745.58723248,2639827.6644406,2661051.34855191,2494018.99366767,2388834.60188654,2323363.51122247,2244880.77828087,2415974.35910853,2388273.76995936,2597733.96867775,2624547.29632267,2406184.77187629,2482496.26698276,2326415.60325621,2441367.8173608,2274910.81197632,2507100.33428147,2451050.33946283,2466544.39693868
